,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12
403,-439.09702,164.71819,-64.23116,55.43065,-46.94988,43.935783,-24.642664,26.3117,-13.576402,1.9873248,-6.153369,-7.2694497,10.729849,22.575752,22.575752,22.575752,22.575752,22.575752,-8.91483,2.0184011,-3.3540254,1.4959571,1.4959571,1.4959571,1.4959571,1.4959571,-24.625298,-24.625298,-24.625298,-24.625298,-24.625298,8.241385,-3.865768,1.5863551,-1.5599213,-1.5599213,-1.5599213,-1.5599213,-1.5599213
404,-427.87082,160.46085,-54.816963,54.97421,-35.08222,39.262905,-17.021044,23.314434,-7.810224,2.3815198,-3.5324485,-8.517036,6.099326,22.144728,22.144728,22.144728,22.144728,22.144728,-8.942591,1.4325918,-3.731127,0.45717713,0.45717713,0.45717713,0.45717713,0.45717713,-24.325378,-24.325378,-24.325378,-24.325378,-24.325378,7.7822165,-3.4903631,1.4138217,-1.542205,-1.542205,-1.542205,-1.542205,-1.542205
405,-437.75696,163.64293,-55.374138,58.75601,-35.955,42.551537,-17.575512,27.412886,-6.160565,3.0915296,-2.9985557,-7.8104715,8.854974,22.951471,22.951471,22.951471,22.951471,22.951471,-8.981194,1.4493186,-3.9150274,0.54977393,0.54977393,0.54977393,0.54977393,0.54977393,-24.917383,-24.917383,-24.917383,-24.917383,-24.917383,7.8083525,-3.684985,1.3937472,-1.615551,-1.615551,-1.615551,-1.615551,-1.615551
406,-432.88757,155.31061,-62.2879,58.767075,-47.97967,37.15059,-25.612272,30.441765,-9.861806,3.0263414,-3.389026,-11.520895,2.4841268,22.820522,22.820522,22.820522,22.820522,22.820522,-8.102366,2.2983367,-3.3312995,1.2145302,1.2145302,1.2145302,1.2145302,1.2145302,-23.94918,-23.94918,-23.94918,-23.94918,-23.94918,8.057938,-3.42098,1.3768847,-2.6713824,-2.6713824,-2.6713824,-2.6713824,-2.6713824
407,-442.09433,167.8456,-58.729996,61.26483,-39.44385,46.377754,-17.825283,29.438065,-7.673598,5.3256764,-3.9503555,-7.9254313,8.108018,23.156378,23.156378,23.156378,23.156378,23.156378,-8.982424,1.6316986,-4.037217,0.5155898,0.5155898,0.5155898,0.5155898,0.5155898,-25.197231,-25.197231,-25.197231,-25.197231,-25.197231,8.018111,-3.9920778,1.3438009,-1.886458,-1.886458,-1.886458,-1.886458,-1.886458
408,-435.47995,169.0188,-60.21968,62.020203,-41.5515,43.52121,-22.201454,28.449966,-10.518123,3.8166866,-4.850723,-8.903627,8.008999,22.261305,22.261305,22.261305,22.261305,22.261305,-9.3249035,1.5643466,-4.0219784,0.85059434,0.85059434,0.85059434,0.85059434,0.85059434,-24.695822,-24.695822,-24.695822,-24.695822,-24.695822,8.298363,-3.7316818,1.6687855,-1.7719051,-1.7719051,-1.7719051,-1.7719051,-1.7719051
409,-433.9973,161.1363,-57.889034,50.476845,-45.05237,38.909424,-22.04156,26.59674,-9.652996,2.2894208,-5.544033,-6.2136884,9.540878,22.564768,22.564768,22.564768,22.564768,22.564768,-8.590481,2.0550632,-2.818143,1.5281897,1.5281897,1.5281897,1.5281897,1.5281897,-23.998163,-23.998163,-23.998163,-23.998163,-23.998163,8.331052,-3.5538805,1.2174793,-1.8241811,-1.8241811,-1.8241811,-1.8241811,-1.8241811
410,-438.95737,162.20627,-59.652847,53.98574,-46.065483,41.40056,-22.742043,27.409916,-11.870591,2.64394,-5.4282646,-7.358327,9.675481,22.75324,22.75324,22.75324,22.75324,22.75324,-8.745513,1.9545345,-3.16844,1.4424796,1.4424796,1.4424796,1.4424796,1.4424796,-24.53889,-24.53889,-24.53889,-24.53889,-24.53889,8.237432,-3.6305454,1.3700689,-1.7938652,-1.7938652,-1.7938652,-1.7938652,-1.7938652
411,-440.87402,163.6495,-54.51957,53.76733,-38.40948,41.004227,-15.884586,27.296684,-6.4836364,2.5653572,-6.3912573,-10.306357,6.4992404,23.216833,23.216833,23.216833,23.216833,23.216833,-8.844087,1.4841913,-3.7952812,0.33264107,0.33264107,0.33264107,0.33264107,0.33264107,-24.82486,-24.82486,-24.82486,-24.82486,-24.82486,7.96839,-3.8862622,0.8421461,-1.9012487,-1.9012487,-1.9012487,-1.9012487,-1.9012487
412,-436.59833,171.25482,-58.79551,61.54733,-42.495205,42.68177,-22.234282,26.36552,-10.108451,3.767821,-4.5275583,-8.875867,7.7098804,22.092476,22.092476,22.092476,22.092476,22.092476,-9.566492,1.536509,-3.891532,0.9827196,0.9827196,0.9827196,0.9827196,0.9827196,-24.671429,-24.671429,-24.671429,-24.671429,-24.671429,8.575258,-3.5154305,1.7241578,-1.8037897,-1.8037897,-1.8037897,-1.8037897,-1.8037897
413,-441.333,166.86043,-58.784416,60.700314,-42.3987,47.782482,-18.214346,29.782701,-9.143296,4.5523033,-5.072791,-8.9810095,7.6848626,23.0958,23.0958,23.0958,23.0958,23.0958,-8.966001,1.5818917,-4.068948,0.51827484,0.51827484,0.51827484,0.51827484,0.51827484,-25.145191,-25.145191,-25.145191,-25.145191,-25.145191,7.9544816,-4.054586,1.2263802,-1.980323,-1.980323,-1.980323,-1.980323,-1.980323
414,-435.37784,164.15796,-58.750366,59.164925,-42.44938,45.212067,-19.215202,29.765736,-8.691787,2.8139877,-4.7376533,-7.834648,7.7301083,22.811417,22.811417,22.811417,22.811417,22.811417,-8.846072,1.651115,-3.8189309,0.7263526,0.7263526,0.7263526,0.7263526,0.7263526,-24.628096,-24.628096,-24.628096,-24.628096,-24.628096,7.869547,-3.9502196,1.3026714,-1.9456588,-1.9456588,-1.9456588,-1.9456588,-1.9456588
415,-440.0498,169.86195,-55.934635,60.971405,-41.804523,41.42584,-20.469454,28.06532,-8.15737,3.5083454,-5.535987,-9.240114,6.2713017,22.55941,22.55941,22.55941,22.55941,22.55941,-9.442662,1.3856534,-3.9260561,0.7602567,0.7602567,0.7602567,0.7602567,0.7602567,-24.800303,-24.800303,-24.800303,-24.800303,-24.800303,8.4925785,-3.5542958,1.4782872,-2.024224,-2.024224,-2.024224,-2.024224,-2.024224
416,-421.33914,157.72267,-71.39832,61.069244,-49.6549,38.638626,-25.033682,23.954407,-11.508363,3.580725,-5.405286,-10.982495,5.9820538,21.805283,21.805283,21.805283,21.805283,21.805283,-8.108439,2.551924,-3.5341434,1.5427927,1.5427927,1.5427927,1.5427927,1.5427927,-23.330023,-23.330023,-23.330023,-23.330023,-23.330023,8.123144,-3.8356128,1.7778777,-2.2157252,-2.2157252,-2.2157252,-2.2157252,-2.2157252
417,-432.10217,152.6813,-48.963234,53.548702,-42.235317,34.78763,-19.414665,25.225267,-9.749653,3.7152088,-9.722944,-10.339177,7.8572984,22.4563,22.4563,22.4563,22.4563,22.4563,-8.534164,1.0478275,-3.5082371,1.0477238,1.0477239,1.0477239,1.0477239,1.0477239,-24.321413,-24.321413,-24.321413,-24.321413,-24.321413,7.987484,-3.1567354,1.14594,-1.8513843,-1.8513843,-1.8513843,-1.8513843,-1.8513843
418,-447.40158,166.90129,-52.05272,62.127094,-40.4248,40.5157,-16.778597,29.014927,-4.480208,5.6452675,-3.3183618,-8.271942,7.553993,23.449387,23.449387,23.449387,23.449387,23.449387,-9.081411,1.4313394,-3.7953217,0.8183843,0.8183843,0.8183843,0.8183843,0.8183843,-25.253372,-25.253372,-25.253372,-25.253372,-25.253372,8.373551,-3.3835332,1.3280423,-2.2370558,-2.2370558,-2.2370558,-2.2370558,-2.2370558
419,-432.66147,157.1137,-43.166428,49.99228,-32.892822,33.053635,-13.6444845,20.810715,-5.621468,0.8590317,-3.6801066,-8.111058,4.575817,22.355938,22.355938,22.355938,22.355938,22.355938,-9.191643,0.8807555,-3.3523564,0.43929252,0.43929252,0.43929252,0.43929252,0.43929252,-24.51491,-24.51491,-24.51491,-24.51491,-24.51491,7.8903866,-2.7931466,1.2049118,-1.5922894,-1.5922894,-1.5922894,-1.5922894,-1.5922894
420,-442.90256,160.41139,-51.61388,54.85406,-45.407448,36.420414,-22.626093,23.723164,-7.8149977,6.078794,-2.404329,-6.2385774,6.775871,22.830458,22.830458,22.830458,22.830458,22.830458,-8.756903,1.8833342,-2.6872225,1.7259243,1.7259243,1.7259243,1.7259243,1.7259243,-24.633652,-24.633652,-24.633652,-24.633652,-24.633652,8.75599,-2.6625957,1.579205,-2.208877,-2.208877,-2.208877,-2.208877,-2.208877
421,-452.33148,166.01665,-50.869984,60.41086,-41.316784,40.654953,-16.599373,30.230436,-3.325537,5.894274,-3.4594789,-7.8005834,7.798198,23.957508,23.957508,23.957508,23.957508,23.957508,-8.89166,1.5275041,-3.592023,0.8839491,0.8839491,0.8839491,0.8839491,0.8839491,-25.404102,-25.404102,-25.404102,-25.404102,-25.404102,8.399313,-3.4047935,1.1285168,-2.3715982,-2.3715982,-2.3715982,-2.3715982,-2.3715982
422,-444.2323,172.44084,-53.899742,60.21101,-43.032158,40.922535,-20.435183,26.099382,-9.035055,3.1129763,-5.9077067,-8.380294,6.9475193,22.490088,22.490088,22.490088,22.490088,22.490088,-9.805728,1.2307515,-3.7868476,0.9679795,0.9679795,0.9679795,0.9679795,0.9679795,-25.033878,-25.033878,-25.033878,-25.033878,-25.033878,8.755356,-3.3451772,1.5917821,-1.9215153,-1.9215153,-1.9215153,-1.9215153,-1.9215153
423,-443.68887,160.34984,-43.88683,55.136303,-32.66469,34.23864,-11.685817,27.060375,-0.00879724,3.505519,-3.9051976,-7.776288,5.928855,23.63927,23.63927,23.63927,23.63927,23.63927,-8.848602,1.0527948,-3.5860186,0.3389295,0.3389295,0.3389295,0.3389295,0.3389295,-24.963554,-24.963554,-24.963554,-24.963554,-24.963554,7.9919763,-3.1919115,0.9215127,-2.0737727,-2.0737727,-2.0737727,-2.0737727,-2.0737727
424,-439.91553,153.59125,-56.390747,59.84936,-42.104362,39.54399,-20.819801,31.149574,-5.3717446,1.5032879,-8.534049,-9.745647,2.952097,23.694777,23.694777,23.694777,23.694777,23.694777,-8.190164,1.3576565,-3.9717073,0.45470235,0.45470235,0.45470235,0.45470235,0.45470235,-24.685656,-24.685656,-24.685656,-24.685656,-24.685656,7.4916644,-3.8831418,1.1738565,-2.382052,-2.382052,-2.382052,-2.382052,-2.382052
425,-447.36963,167.0736,-65.95361,55.976055,-45.92229,37.127163,-22.479435,25.211164,-8.924894,2.7828312,-9.052848,-11.628725,4.8480186,23.271519,23.271519,23.271519,23.271519,23.271519,-8.736064,2.1683698,-3.5824153,1.0206403,1.0206403,1.0206403,1.0206403,1.0206403,-24.647398,-24.647398,-24.647398,-24.647398,-24.647398,8.663676,-4.026524,1.2278563,-2.2007194,-2.2007194,-2.2007194,-2.2007194,-2.2007194
426,-436.96484,165.58247,-47.67025,51.76208,-37.780994,31.309595,-18.440847,24.254845,-2.4381304,2.8651874,-4.490589,-6.8137727,5.4077625,22.535505,22.535505,22.535505,22.535505,22.535505,-9.180785,1.4943156,-2.9219716,1.0815964,1.0815964,1.0815964,1.0815964,1.0815964,-24.030588,-24.030588,-24.030588,-24.030588,-24.030588,8.846796,-2.883416,1.210171,-2.0861607,-2.0861607,-2.0861607,-2.0861607,-2.0861607
427,-443.37994,169.21007,-55.49805,54.289303,-43.695362,41.137,-12.606482,27.090584,-9.145839,1.043922,-5.534723,-5.4934816,7.7597437,23.05348,23.05348,23.05348,23.05348,23.05348,-9.281941,1.5861633,-3.3562455,0.9004305,0.9004305,0.9004305,0.9004305,0.9004305,-24.892036,-24.892036,-24.892036,-24.892036,-24.892036,8.220686,-3.9103782,1.108664,-1.9630581,-1.9630581,-1.9630581,-1.9630581,-1.9630581
428,-429.92346,161.40825,-57.305122,61.4595,-44.8883,39.03035,-23.702417,22.868258,-10.499386,1.978316,-5.459548,-10.094077,6.0729985,21.780876,21.780876,21.780876,21.780876,21.780876,-9.221652,1.3592415,-3.813818,1.2011286,1.2011286,1.2011286,1.2011286,1.2011286,-24.251959,-24.251959,-24.251959,-24.251959,-24.251959,8.24893,-3.135222,1.908643,-1.8687941,-1.8687941,-1.8687941,-1.8687941,-1.8687941
429,-442.50116,163.49431,-48.362846,49.88503,-37.133316,38.249542,-12.5428915,24.90197,-6.101471,0.6076468,-4.8457494,-5.751303,5.982564,23.163769,23.163769,23.163769,23.163769,23.163769,-9.16897,1.249206,-3.2420833,0.52601576,0.52601576,0.52601576,0.52601576,0.52601576,-24.914448,-24.914448,-24.914448,-24.914448,-24.914448,7.9974313,-3.4918432,0.97391367,-1.7689574,-1.7689574,-1.7689574,-1.7689574,-1.7689574
430,-443.98056,165.53925,-52.938305,50.679115,-47.826984,33.044094,-21.241152,24.887802,-10.523799,1.8107865,-5.558634,-4.2025914,8.695436,22.6272,22.6272,22.6272,22.6272,22.6272,-9.211119,1.8227296,-2.4078507,2.0439608,2.0439608,2.0439608,2.0439608,2.0439608,-24.38626,-24.38626,-24.38626,-24.38626,-24.38626,8.983349,-2.9517272,1.4957844,-1.9973909,-1.9973909,-1.9973909,-1.9973909,-1.9973909
431,-442.68323,159.39162,-48.96335,49.138206,-43.160065,32.45206,-18.97444,24.478186,-4.5514507,4.2146177,-8.405254,-11.092296,4.096839,23.18464,23.18464,23.18464,23.18464,23.18464,-8.543446,1.6117494,-2.9784913,0.9878225,0.9878225,0.9878225,0.9878225,0.9878225,-24.276651,-24.276651,-24.276651,-24.276651,-24.276651,8.71144,-3.115767,0.6956088,-2.4284914,-2.4284914,-2.4284914,-2.4284914,-2.4284914
432,-441.8988,162.28542,-48.410854,52.738472,-44.128906,34.892677,-21.003603,24.124046,-6.924407,6.5838394,-2.7717547,-7.331404,2.1756854,22.70637,22.70637,22.70637,22.70637,22.70637,-8.874175,1.7955478,-2.6457756,1.2911602,1.2911602,1.2911602,1.2911602,1.2911602,-24.48922,-24.48922,-24.48922,-24.48922,-24.48922,8.95128,-2.5814774,1.3064424,-2.543516,-2.543516,-2.543516,-2.543516,-2.543516
433,-439.89117,161.07925,-48.01052,49.38517,-46.01429,31.974174,-19.589092,25.532757,-7.468388,2.7493553,-6.977555,-8.53324,7.007375,22.70806,22.70806,22.70806,22.70806,22.70806,-8.88288,1.5812467,-2.6815395,1.5500681,1.5500681,1.5500681,1.5500681,1.5500681,-24.116472,-24.116472,-24.116472,-24.116472,-24.116472,8.8209505,-2.88463,0.962002,-2.2662382,-2.2662382,-2.2662382,-2.2662382,-2.2662382
434,-445.4306,172.85173,-53.93905,62.039127,-41.88605,39.0013,-17.578104,26.035698,-8.18857,4.738302,-4.4613466,-8.493943,6.145928,22.636736,22.636736,22.636736,22.636736,22.636736,-9.71502,1.3406283,-3.8165772,0.9096384,0.9096384,0.9096384,0.9096384,0.9096384,-25.144922,-25.144922,-25.144922,-25.144922,-25.144922,8.796307,-3.292725,1.6065716,-2.100093,-2.100093,-2.100093,-2.100093,-2.100093
435,-441.3521,162.19785,-57.061325,61.346706,-53.221928,37.92394,-25.952192,29.126146,-8.226743,1.1064903,-8.049159,-10.693234,-0.5410317,22.86803,22.86803,22.86803,22.86803,22.86803,-8.917217,1.6086766,-3.4758484,1.2109746,1.2109746,1.2109746,1.2109746,1.2109746,-24.259727,-24.259727,-24.259727,-24.259727,-24.259727,8.612994,-3.2795227,1.4625003,-3.0133271,-3.0133271,-3.0133271,-3.0133271,-3.0133271
436,-442.90457,165.47534,-57.164326,63.07701,-41.785522,43.665695,-20.22678,29.348505,-8.681948,4.5006027,-6.455034,-8.199076,6.9070997,23.049562,23.049562,23.049562,23.049562,23.049562,-9.072501,1.3166317,-4.098304,0.69786274,0.69786274,0.69786274,0.69786274,0.69786274,-25.195763,-25.195763,-25.195763,-25.195763,-25.195763,8.095008,-3.7689714,1.5542126,-1.9841361,-1.9841361,-1.9841361,-1.9841361,-1.9841361
437,-444.78613,166.58664,-54.11482,63.36579,-42.437477,42.20703,-20.469152,29.30771,-6.5239053,5.769291,-5.8700876,-8.963016,7.624297,23.122412,23.122412,23.122412,23.122412,23.122412,-9.110742,1.3186208,-3.9757216,0.8732778,0.8732778,0.8732778,0.8732778,0.8732778,-25.140123,-25.140123,-25.140123,-25.140123,-25.140123,8.409911,-3.4855158,1.4589653,-2.1583939,-2.1583939,-2.1583939,-2.1583939,-2.1583939
438,-441.1621,160.7231,-46.123405,54.514317,-36.838875,36.86817,-12.030621,25.368422,-5.5326157,3.033481,-5.105644,-6.0974603,6.5914364,23.116556,23.116556,23.116556,23.116556,23.116556,-9.041161,1.0123551,-3.4736466,0.605656,0.605656,0.605656,0.605656,0.605656,-25.013645,-25.013645,-25.013645,-25.013645,-25.013645,7.9609265,-3.268434,1.1559604,-1.8758078,-1.8758078,-1.8758078,-1.8758078,-1.8758078
439,-438.91345,160.65472,-41.85802,51.47542,-30.26544,29.977854,-12.288793,18.371212,-5.770236,2.3689926,-3.2315357,-7.029979,4.8557405,22.389387,22.389387,22.389387,22.389387,22.389387,-9.551856,0.7428403,-3.3603177,0.52622527,0.52622527,0.52622527,0.52622527,0.52622527,-24.987411,-24.987411,-24.987411,-24.987411,-24.987411,8.217225,-2.5399773,1.4952339,-1.4369104,-1.4369104,-1.4369104,-1.4369104,-1.4369104
440,-447.81464,173.77669,-52.434216,60.654278,-42.085293,39.72811,-18.233824,22.29131,-8.668868,4.398494,-4.3401775,-6.66778,6.300487,22.493359,22.493359,22.493359,22.493359,22.493359,-9.984854,1.2167474,-3.6191194,1.070832,1.070832,1.070832,1.070832,1.070832,-25.343102,-25.343102,-25.343102,-25.343102,-25.343102,8.936108,-3.0691211,1.8293298,-1.8837868,-1.8837868,-1.8837868,-1.8837868,-1.8837868
441,-441.88226,161.95937,-54.683006,53.237694,-45.74323,34.750847,-19.015118,26.979359,-8.245826,2.619435,-9.754713,-11.826014,3.4720051,23.04091,23.04091,23.04091,23.04091,23.04091,-8.730613,1.5846952,-3.4297135,0.854854,0.854854,0.854854,0.854854,0.854854,-24.39907,-24.39907,-24.39907,-24.39907,-24.39907,8.510483,-3.5724132,0.8569871,-2.4485385,-2.4485385,-2.4485385,-2.4485385,-2.4485385
442,-450.5563,167.44955,-46.65234,59.595226,-37.97635,37.456974,-16.35033,25.276636,-5.540186,5.1689444,-4.7687197,-7.6713843,5.4130917,23.200191,23.200191,23.200191,23.200191,23.200191,-9.546619,0.9491271,-3.7201579,0.68713695,0.68713695,0.68713695,0.68713695,0.68713695,-25.55835,-25.55835,-25.55835,-25.55835,-25.55835,8.578809,-2.9821925,1.4724044,-2.036993,-2.036993,-2.036993,-2.036993,-2.036993
443,-442.5314,169.01146,-50.92048,58.176914,-37.92889,37.006912,-17.050648,23.570543,-6.538655,3.6372864,-4.7803903,-7.4623876,6.341993,22.5703,22.5703,22.5703,22.5703,22.5703,-9.611428,1.1714262,-3.6556494,0.80471486,0.80471486,0.80471486,0.80471486,0.80471486,-24.98196,-24.98196,-24.98196,-24.98196,-24.98196,8.598453,-3.160148,1.5703365,-1.8067818,-1.8067818,-1.8067818,-1.8067818,-1.8067818
444,-450.1436,167.88051,-46.079926,58.1515,-37.417816,35.822784,-15.786185,25.292551,-6.386022,3.0554125,-5.8558855,-9.08764,4.976547,23.092085,23.092085,23.092085,23.092085,23.092085,-9.738416,0.7856875,-3.840089,0.54116064,0.54116064,0.54116064,0.54116064,0.54116064,-25.50843,-25.50843,-25.50843,-25.50843,-25.50843,8.526849,-3.0271873,1.3656344,-1.9529608,-1.9529608,-1.9529608,-1.9529608,-1.9529608
445,-442.5635,160.36703,-54.243095,63.577972,-49.06212,32.81746,-27.581112,28.387663,-12.749777,-0.12518094,-2.6141422,-6.5663757,5.741433,22.431337,22.431337,22.431337,22.431337,22.431337,-9.439809,1.393354,-3.20479,2.0413966,2.0413966,2.0413966,2.0413966,2.0413966,-24.741072,-24.741072,-24.741072,-24.741072,-24.741072,8.503642,-2.4723003,2.3613086,-2.192914,-2.192914,-2.192914,-2.192914,-2.192914
446,-445.6994,161.74852,-46.505974,56.427612,-45.582012,34.55598,-23.90074,25.431332,-9.390256,5.792552,-3.3020205,-4.3049126,9.048689,22.660398,22.660398,22.660398,22.660398,22.660398,-9.213134,1.4028249,-2.651775,2.0583131,2.0583131,2.0583131,2.0583131,2.0583131,-24.900602,-24.900602,-24.900602,-24.900602,-24.900602,8.950416,-2.2966971,1.8436784,-2.027174,-2.027174,-2.027174,-2.027174,-2.027174
447,-447.1718,171.83199,-51.72233,59.840954,-39.38616,38.87654,-17.783863,24.737076,-6.8830857,4.1719265,-4.4602594,-7.636824,6.0703998,22.77971,22.77971,22.77971,22.77971,22.77971,-9.745466,1.2151313,-3.7273643,0.8061368,0.8061368,0.8061368,0.8061368,0.8061368,-25.264023,-25.264023,-25.264023,-25.264023,-25.264023,8.73508,-3.2048106,1.5909082,-1.9264106,-1.9264106,-1.9264106,-1.9264106,-1.9264106
448,-446.52255,162.48499,-47.459072,50.499107,-43.765724,31.448425,-21.5356,24.032436,-9.239941,0.9698693,-7.544759,-5.8413477,9.238413,22.776152,22.776152,22.776152,22.776152,22.776152,-9.368438,1.2117519,-2.7560062,1.7511058,1.7511058,1.7511058,1.7511058,1.7511058,-24.722,-24.722,-24.722,-24.722,-24.722,8.798148,-2.745112,1.4598117,-1.7210231,-1.7210231,-1.7210231,-1.7210231,-1.7210231
449,-444.50784,169.8174,-51.021526,59.484264,-39.321552,36.81908,-17.807194,23.820807,-6.4754295,4.2030325,-5.77473,-8.727059,7.5035424,22.631723,22.631723,22.631723,22.631723,22.631723,-9.643862,1.1306243,-3.7684193,0.9184852,0.9184852,0.9184852,0.9184852,0.9184852,-25.047966,-25.047966,-25.047966,-25.047966,-25.047966,8.741255,-3.1446807,1.5448903,-1.8452412,-1.8452412,-1.8452412,-1.8452412,-1.8452412
450,-431.19162,161.94289,-61.685425,62.470165,-49.55626,42.42687,-20.928467,28.746868,-9.229036,5.2748704,-3.1717734,-7.107467,7.289809,22.495548,22.495548,22.495548,22.495548,22.495548,-8.468695,2.157386,-3.362694,1.513711,1.513711,1.513711,1.513711,1.513711,-24.086933,-24.086933,-24.086933,-24.086933,-24.086933,8.237365,-3.599325,1.5956398,-2.461497,-2.461497,-2.461497,-2.461497,-2.461497
451,-423.5962,147.4652,-56.50622,57.391872,-44.800274,32.078415,-19.639732,23.461143,-10.737352,2.1668348,-7.2694745,-9.6898775,4.279098,22.130713,22.130713,22.130713,22.130713,22.130713,-8.109796,1.5130075,-3.4442563,1.2409803,1.2409803,1.2409803,1.2409803,1.2409803,-23.767698,-23.767698,-23.767698,-23.767698,-23.767698,7.632207,-3.1945572,1.6112406,-2.1288488,-2.1288488,-2.1288488,-2.1288488,-2.1288488
452,-440.7345,166.36021,-45.996304,55.072124,-35.31424,33.505123,-14.730147,22.256979,-5.732589,2.1150005,-4.397537,-7.430899,5.4218016,22.47772,22.47772,22.47772,22.47772,22.47772,-9.687265,0.92398083,-3.5174112,0.67765564,0.67765564,0.67765564,0.67765564,0.67765564,-24.879816,-24.879816,-24.879816,-24.879816,-24.879816,8.478838,-2.8911166,1.4583069,-1.734024,-1.734024,-1.734024,-1.734024,-1.734024
453,-456.9384,161.76776,-44.893497,53.18939,-39.477936,33.86707,-13.768559,26.634638,-3.1768556,3.8568747,-6.6116905,-9.590798,6.5667143,24.209572,24.209572,24.209572,24.209572,24.209572,-8.898229,1.1749903,-3.365845,0.7556829,0.7556829,0.7556829,0.7556829,0.7556829,-25.509771,-25.509771,-25.509771,-25.509771,-25.509771,8.420464,-3.14879,0.7613006,-2.2583482,-2.2583482,-2.2583482,-2.2583482,-2.2583482
454,-444.89093,166.92139,-54.138477,56.64492,-50.01988,36.41737,-22.459143,29.201742,-8.262987,5.4356246,-8.688197,-11.547912,5.005969,22.941399,22.941399,22.941399,22.941399,22.941399,-8.92737,1.7411898,-3.275727,1.3330553,1.3330553,1.3330553,1.3330553,1.3330553,-24.424953,-24.424953,-24.424953,-24.424953,-24.424953,9.104348,-3.3001347,0.9852319,-2.728788,-2.728788,-2.728788,-2.728788,-2.728788
455,-444.48773,162.31442,-47.44879,49.308212,-46.416954,32.935604,-21.350035,24.46805,-6.525508,5.4273434,-5.1912894,-9.528392,2.5933163,22.902245,22.902245,22.902245,22.902245,22.902245,-8.823198,1.8117124,-2.5310237,1.3654313,1.3654313,1.3654313,1.3654313,1.3654313,-24.329672,-24.329672,-24.329672,-24.329672,-24.329672,9.138671,-2.6322405,0.9311622,-2.6592908,-2.6592908,-2.6592908,-2.6592908,-2.6592908
