,file,state,machine_type,machine,dB,file_path
28464,00000235.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000235.wav
28465,00000236.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000236.wav
28466,00000237.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000237.wav
28467,00000238.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000238.wav
28468,00000239.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000239.wav
28469,00000240.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000240.wav
28470,00000241.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000241.wav
28471,00000242.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000242.wav
28472,00000243.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000243.wav
28473,00000244.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000244.wav
28474,00000245.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000245.wav
28475,00000246.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000246.wav
28476,00000247.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000247.wav
28477,00000248.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000248.wav
28478,00000249.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000249.wav
28479,00000250.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000250.wav
28480,00000251.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000251.wav
28481,00000252.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000252.wav
28482,00000253.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000253.wav
28483,00000254.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000254.wav
28484,00000255.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000255.wav
28485,00000256.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000256.wav
28486,00000257.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000257.wav
28487,00000258.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000258.wav
28488,00000259.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000259.wav
28489,00000260.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000260.wav
28490,00000261.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000261.wav
28491,00000262.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000262.wav
28492,00000263.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000263.wav
28493,00000264.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000264.wav
28494,00000265.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000265.wav
28495,00000266.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000266.wav
28496,00000267.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000267.wav
28497,00000268.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000268.wav
28498,00000269.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000269.wav
28499,00000270.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000270.wav
28500,00000271.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000271.wav
28501,00000272.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000272.wav
28502,00000273.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000273.wav
28503,00000274.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000274.wav
28504,00000275.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000275.wav
28505,00000276.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000276.wav
28506,00000277.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000277.wav
28507,00000278.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000278.wav
28508,00000279.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000279.wav
28509,00000280.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000280.wav
28510,00000281.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000281.wav
28511,00000282.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000282.wav
28512,00000283.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000283.wav
28513,00000284.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000284.wav
28514,00000285.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000285.wav
28515,00000286.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000286.wav
28516,00000287.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000287.wav
28517,00000288.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000288.wav
28518,00000289.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000289.wav
28519,00000290.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000290.wav
28520,00000291.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000291.wav
28521,00000292.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000292.wav
28522,00000293.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000293.wav
28523,00000294.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000294.wav
28524,00000295.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000295.wav
28525,00000296.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000296.wav
28526,00000297.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000297.wav
28527,00000298.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000298.wav
28528,00000299.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000299.wav
28529,00000300.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000300.wav
28530,00000301.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000301.wav
28531,00000302.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000302.wav
28532,00000303.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000303.wav
28533,00000304.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000304.wav
28534,00000305.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000305.wav
28535,00000306.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000306.wav
28536,00000307.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000307.wav
28537,00000308.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000308.wav
28538,00000309.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000309.wav
28539,00000310.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000310.wav
28540,00000311.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000311.wav
28541,00000312.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000312.wav
28542,00000313.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000313.wav
28543,00000314.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000314.wav
28544,00000315.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000315.wav
28545,00000316.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000316.wav
28546,00000317.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000317.wav
28547,00000318.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000318.wav
28548,00000319.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000319.wav
28549,00000320.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000320.wav
28550,00000321.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000321.wav
28551,00000322.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000322.wav
28552,00000323.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000323.wav
28553,00000324.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000324.wav
28554,00000325.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000325.wav
28555,00000326.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000326.wav
28556,00000327.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000327.wav
28557,00000328.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000328.wav
28558,00000329.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000329.wav
28559,00000330.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000330.wav
28560,00000331.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000331.wav
28561,00000332.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000332.wav
28562,00000333.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000333.wav
28563,00000334.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000334.wav
28564,00000335.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000335.wav
28565,00000336.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000336.wav
28566,00000337.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000337.wav
28567,00000338.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000338.wav
28568,00000339.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000339.wav
28569,00000340.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000340.wav
28570,00000341.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000341.wav
28571,00000342.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000342.wav
28572,00000343.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000343.wav
28573,00000344.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000344.wav
28574,00000345.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000345.wav
28575,00000346.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000346.wav
28576,00000347.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000347.wav
28577,00000348.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000348.wav
28578,00000349.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000349.wav
28579,00000350.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000350.wav
28580,00000351.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000351.wav
28581,00000352.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000352.wav
28582,00000353.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000353.wav
28583,00000354.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000354.wav
28584,00000355.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000355.wav
28585,00000356.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000356.wav
28586,00000357.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000357.wav
28587,00000358.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000358.wav
28588,00000359.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000359.wav
28589,00000360.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000360.wav
28590,00000361.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000361.wav
28591,00000362.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000362.wav
28592,00000363.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000363.wav
28593,00000364.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000364.wav
28594,00000365.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000365.wav
28595,00000366.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000366.wav
28596,00000367.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000367.wav
28597,00000368.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000368.wav
28598,00000369.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000369.wav
28599,00000370.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000370.wav
28600,00000371.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000371.wav
28601,00000372.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000372.wav
28602,00000373.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000373.wav
28603,00000374.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000374.wav
28604,00000375.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000375.wav
28605,00000376.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000376.wav
28606,00000377.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000377.wav
28607,00000378.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000378.wav
28608,00000379.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000379.wav
28609,00000380.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000380.wav
28610,00000381.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000381.wav
28611,00000382.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000382.wav
28612,00000383.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000383.wav
28613,00000384.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000384.wav
28614,00000385.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000385.wav
28615,00000386.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000386.wav
28616,00000387.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000387.wav
28617,00000388.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000388.wav
28618,00000389.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000389.wav
28619,00000390.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000390.wav
28620,00000391.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000391.wav
28621,00000392.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000392.wav
28622,00000393.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000393.wav
28623,00000394.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000394.wav
28624,00000395.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000395.wav
28625,00000396.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000396.wav
28626,00000397.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000397.wav
28627,00000398.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000398.wav
28628,00000399.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000399.wav
28629,00000400.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000400.wav
28630,00000401.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000401.wav
28631,00000402.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000402.wav
28632,00000403.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000403.wav
28633,00000404.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000404.wav
28634,00000405.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000405.wav
28635,00000406.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000406.wav
28636,00000407.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000407.wav
28637,00000408.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000408.wav
28638,00000409.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000409.wav
28639,00000410.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000410.wav
28640,00000411.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000411.wav
28641,00000412.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000412.wav
28642,00000413.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000413.wav
28643,00000414.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000414.wav
28644,00000415.wav,normal,id_06,pump,6_dB_pump,E:\Projects\factory_noises\6_dB_pump\pump\id_06\normal\00000415.wav
